trend,BOLLM,APO,CCI,DX,MACDFIX,MINUS_DI,ROCP,STOH,ADOSC,HT_TRENDLINE
-1,23746.03852,-26.52006615,0.305969561,12.09606931,-5.44427874,11.55274504,0.007877275,46.40557982,-61134.49548,23676.07429
-1,23714.81145,-8.857532308,-9.233697167,12.09606931,-11.5788054,10.76932983,0.001117093,47.00027857,-119441.8859,23704.75339
-1,23681.23103,4.005478013,-59.55925129,17.83103795,-20.41362758,11.35373837,-0.00833243,42.1403781,-204534.3774,23727.054
-1,23631.83099,3.930281218,-137.4702893,28.65180162,-32.42360854,13.370525,-0.017635321,30.32331993,-274295.4061,23739.90412
-1,23561.6799,-12.33865071,-198.5709102,38.47008621,-46.21568893,15.5849316,-0.023384084,19.63393425,-308629.719,23738.59325
-1,23470.8747,-43.54950756,-207.7961106,46.80619725,-61.14746919,17.82909016,-0.026781579,14.26381007,-308702.0966,23721.83939
-1,23361.61752,-83.52620481,-190.1461573,53.30096015,-76.83779136,19.86409509,-0.02948684,14.96268654,-286760.6411,23694.57489
-1,23243.47742,-126.1722199,-171.386341,57.91309723,-91.67110183,21.42219683,-0.0319344,14.89444889,-254109.6846,23657.31594
-1,23126.60451,-167.2911561,-155.1389767,61.18215516,-103.7145397,22.52819077,-0.035037753,14.2746851,-216818.0873,23612.96222
-1,23024.56923,-203.8397528,-130.9880904,62.00745391,-109.1408006,22.10188836,-0.036293627,13.9411759,-180585.9959,23570.35519
1,22960.07472,-234.3454864,-95.32567947,51.34584844,-103.1607669,21.14614755,-0.0327572,19.87439682,-151811.5257,23534.17472
1,22950.40267,-258.4688995,-53.1437945,30.88445308,-84.92298724,19.78022809,-0.025127258,39.8318886,-127544.6089,23505.39401
1,23000.9485,-276.2597554,-5.459972334,10.63599463,-56.88129042,18.22120969,-0.014328637,61.30625629,-107786.1147,23482.67253
1,23105.07642,-287.6833947,44.160716,4.065454408,-24.08130918,16.76995231,-0.00271393,77.78580801,-95714.47321,23463.21012
1,23237.78467,-292.3368613,77.39843664,11.40911469,6.672796036,15.6839001,0.006562314,80.61611636,-84449.4619,23444.89306
1,23368.84843,-287.9399955,94.75180202,14.56604072,31.74456971,14.7065337,0.014315575,81.37932059,-71798.89206,23427.52173
1,23479.52371,-270.8364192,102.4531082,16.29157182,50.71455201,13.6946784,0.021844114,80.15438276,-60617.90468,23412.1394
1,23562.28339,-237.3994976,104.0909588,18.17863624,64.61984824,12.68335868,0.028983963,77.10992534,-51692.16497,23408.05298
1,23623.32235,-184.7153024,104.3906963,22.23245189,75.74634788,11.71547143,0.036068433,73.85741763,-44614.6441,23405.67508
1,23677.02333,-114.1602209,101.1787647,27.36052236,85.12265537,10.81568937,0.040771275,72.27369854,-38622.08541,23406.14216
1,23731.35428,-31.37442468,99.85880272,31.82543668,92.31235731,9.990597515,0.040429463,73.00868043,-33026.63211,23409.2714
1,23788.75852,55.39482519,101.9299046,35.68738172,97.15465928,9.241097797,0.036426997,74.66311226,-27644.76407,23414.34925
1,23847.71647,135.9530588,105.7281082,38.76329353,99.46654302,8.561972676,0.030478017,75.36384791,-22790.69431,23418.44042
1,23902.9136,203.8863471,113.5049954,41.26656953,99.43060684,7.946417506,0.024818784,74.69073082,-18788.82865,23428.70482
1,23953.08867,257.9254774,117.0712673,43.89197715,97.96333495,7.389827166,0.022078829,73.12578732,-16057.31755,23446.24248
1,23997.35464,299.2242362,113.4757605,45.53405429,94.6777096,6.879473644,0.020903802,71.34660454,-14519.41459,23471.68387
1,24031.99873,331.3250038,100.3052254,44.37180477,88.55168798,6.587894677,0.019481861,69.4613022,-11493.86777,23504.96414
-1,24057.3108,356.9471184,84.56706147,40.37198086,80.13922514,6.742867519,0.017806319,66.61880052,-9504.805023,23536.14477
1,24075.4629,376.3805226,71.15188818,36.68294885,70.7186703,6.81384113,0.01546007,63.49497517,21521.01104,23572.48049
1,24094.76989,390.7681393,79.68714248,39.41667399,63.84409008,6.313395717,0.014601727,66.31963921,40310.33205,23603.81831
1,24134.92895,402.1534509,131.5516868,48.31256868,64.33562757,5.870184448,0.01769535,73.41134737,64077.84319,23632.74098
1,24211.16886,411.5213773,204.2840038,57.94226053,72.82165004,5.476659073,0.02318669,82.66801381,88192.89172,23662.68938
1,24326.29836,419.3249378,244.4960819,65.3139121,86.52840514,5.087918918,0.02931027,87.35151347,104195.2625,23694.90846
1,24469.95805,424.3519983,203.591748,69.74292301,99.98538454,4.770403098,0.033713401,89.34037957,106405.18,23731.16378
1,24612.17624,423.6061735,160.501148,71.04546216,105.9618475,4.506514895,0.033590497,89.3188938,98112.34214,23759.74678
-1,24719.50903,416.4515835,117.7291616,65.33930935,101.4040789,5.256281503,0.03062987,85.61331639,85249.07998,23776.93478
-1,24774.26137,404.7946196,83.70558999,53.77126387,87.46707719,7.070823351,0.027194472,72.61467131,71749.98467,23801.77722
-1,24773.08243,392.029513,56.12583065,41.85542193,67.05450689,9.005293711,0.023656605,52.71450168,58815.47429,23834.15113
-1,24729.7267,382.6146389,36.79074119,34.34437147,44.45564439,9.997939175,0.020819537,34.50529521,45979.80423,23864.80862
-1,24669.40263,377.8124713,22.92019369,30.34815516,22.71177524,10.15947696,0.016962455,24.90034246,33730.0942,23892.06862
-1,24610.3372,375.363464,10.07383646,27.58632783,3.082290747,10.01910721,0.009940856,22.9684824,23559.41583,23923.03447
-1,24563.29716,370.3126369,-2.850167345,26.51778375,-13.28580938,9.522634799,0.001576153,23.2724729,16548.54302,23972.51823
1,24534.48055,355.6330331,-16.53584873,26.51778375,-25.47566042,8.861236074,-0.006081833,26.12088506,12424.90743,24053.98042
1,24523.02504,327.7967051,-29.16753326,27.24081653,-33.22609853,8.27113894,-0.011047447,32.39032881,10044.40573,24136.57044
1,24527.2843,287.7177756,-32.23577692,28.90100134,-36.73110862,7.748929332,-0.011280232,42.18175086,8357.085636,24211.76484
1,24546.81412,240.1193698,-19.07885428,31.08702294,-36.67758664,7.289524153,-0.007966413,53.53002694,6901.714873,24277.61791
1,24578.38161,193.3416719,6.592559437,33.20928471,-34.19354464,6.886197947,-0.003127119,64.21728192,5877.623533,24335.17392
1,24617.34551,153.7212494,41.46117849,35.30258768,-30.31994366,6.529245925,0.002057936,72.69384066,5889.735125,24389.40769
1,24659.55662,123.8799539,86.32692986,37.52349349,-25.851554,6.207506171,0.006253572,79.16353794,7879.498249,24441.17308
1,24700.12885,104.009826,124.4516692,39.61100223,-21.77680015,5.906645583,0.009130915,83.25716859,12409.73438,24490.75127
1,24734.18457,91.76606558,134.4803216,41.37889008,-19.12483744,5.609813465,0.010927525,84.24286425,17560.23892,24540.15022
-1,24758.81026,84.16107673,116.4409004,42.79742256,-18.42141561,5.305315632,0.01146607,81.19577917,20566.06245,24590.54471
-1,24771.98425,78.76927846,94.11442617,43.61267238,-19.83505453,4.988661788,0.010636058,73.38820812,21085.73733,24629.97578
-1,24772.73868,73.56497051,74.34146313,39.82803771,-23.08788243,5.107370324,0.00875663,60.75961964,16783.52969,24657.61074
-1,24762.78199,66.9586775,57.11580117,35.68189581,-27.48891049,5.220204207,0.006230121,48.03000297,12831.06906,24666.26439
-1,24743.81767,58.94611404,33.89031999,29.2603312,-32.90491197,5.55824478,0.003065332,37.27072885,-2161.929429,24664.94112
-1,24715.59875,50.95815962,-14.29614931,18.71200445,-39.71054245,6.383814175,-0.000728498,30.11914144,-22359.52397,24659.99868
-1,24677.8078,43.61172083,-95.03283524,5.391172097,-48.00685533,7.659408736,-0.004982221,23.99312237,-44325.13331,24655.87884
-1,24628.95306,36.43358192,-183.0845051,9.416807531,-57.85837488,9.425263019,-0.009719513,19.13491348,-62286.75393,24653.21647
-1,24566.88077,27.29271667,-229.5868671,23.40717632,-69.01258011,11.5098533,-0.014537537,15.92533148,-72472.09603,24649.71096
-1,24492.71218,12.40145679,-213.8167556,34.7726582,-80.57052128,13.54214299,-0.018786997,14.22946059,-73698.73446,24643.66453
-1,24406.79276,-11.12746737,-195.0737694,44.92727311,-92.65888696,15.88210465,-0.023025616,13.56910469,-68795.21303,24633.19995
-1,24307.32412,-44.45117404,-183.6515858,54.16558847,-105.9213057,18.79242608,-0.027706079,13.48082118,-62561.84416,24616.60172
-1,24197.21089,-86.82162788,-172.9925968,61.20751046,-119.2958071,21.5857518,-0.032117376,13.65124472,-55923.67999,24592.4408
-1,24082.50938,-135.5236121,-159.4238309,66.05979672,-130.8354575,23.69529223,-0.03574992,14.03786539,-45142.18948,24560.06529
-1,23974.57253,-186.5465984,-138.6097155,68.29673204,-136.9657583,24.16504764,-0.036875822,15.02699203,-27031.94792,24524.09888
1,23895.00686,-235.1369118,-108.5938008,62.31195024,-133.0357406,22.70107644,-0.03357515,19.40756442,-5834.492543,24488.78474
1,23861.55453,-277.1103124,-74.47134352,43.62952376,-118.2135052,21.26150844,-0.027036561,34.9919274,10171.05214,24457.93802
1,23879.28596,-309.2863304,-38.96018395,23.84836406,-95.03654287,19.74986308,-0.018850586,55.41710825,15559.79061,24437.15481
1,23945.19834,-329.6570358,-0.413060524,7.886172697,-66.93658282,18.23791988,-0.009992324,73.13847372,11512.44457,24424.96789
1,24042.6648,-337.6373162,37.06347684,2.088500992,-38.44006515,16.96047382,-0.002152551,79.78978234,1929.551336,24419.1716
1,24149.24824,-332.6954883,69.78688969,8.063963241,-11.97648353,15.85340802,0.005578865,81.23364564,-6811.657718,24414.55241
1,24255.05143,-313.9567446,100.3269571,13.31970851,13.02831411,14.8574465,0.015020298,82.97706516,-3697.241525,24410.16954
1,24351.73277,-281.1486194,119.8592917,18.10934629,34.86507509,13.96199782,0.023882634,84.82482564,11514.99648,24406.10327
1,24430.562,-234.2704946,120.5561692,20.13190146,51.02069211,13.22963881,0.030357142,86.56045588,34036.18438,24402.17622
1,24497.3649,-173.5800768,114.7987221,23.17956933,62.66894898,12.64667023,0.034537674,86.82568044,51379.35409,24398.5656
1,24561.59697,-99.88573603,124.8723456,37.46078974,72.5614881,11.55309232,0.035860659,78.87247506,-32660.48681,24395.39066
1,24645.39454,-12.63686038,151.1971477,51.97329681,88.76006203,9.781215081,0.039637069,69.30682763,-180180.5172,24389.03887
1,24796.42043,89.74110519,165.8903475,55.49450573,122.3225647,8.610908192,0.051515976,73.3029227,-142507.142,24386.41388
1,25050.92236,207.8025743,187.6514218,60.99897406,174.7166976,8.131102999,0.068957389,98.1677605,468335.0472,24397.12423
1,25416.28765,341.1631303,221.0090399,77.42778258,239.5048499,6.809339079,0.089038855,111.1433998,774748.5399,24430.96048
1,25870.61981,485.6804922,220.803926,85.38856319,304.2742543,5.079056343,0.106483649,102.9268589,793063.2737,24495.56819
1,26347.07142,633.7878196,171.2053204,85.38856319,352.5660451,4.521891485,0.114588578,84.96158185,763836.0137,24583.38272
1,26768.71362,779.0877421,145.0825805,87.25166877,376.8364871,3.855632196,0.116750978,79.60541039,662696.7382,24683.01167
1,27092.31925,916.2732337,117.7012075,87.25166877,378.6426157,3.535846131,0.11767612,81.57762649,553208.6142,24790.81925
1,27304.08122,1044.923615,99.86582407,87.26443182,362.7801263,3.340200053,0.11729022,77.77026782,410062.4126,24903.66064
1,27425.36807,1169.544069,88.13970877,87.52471862,336.885507,3.158521321,0.116660751,73.51206262,266715.931,25036.7603
1,27502.41434,1290.579911,81.30033726,88.12985999,306.3101159,2.918728938,0.111300122,70.22481353,158182.2292,25176.92279
1,27566.11416,1404.279513,75.08378027,88.70494808,272.7889613,2.630736063,0.095992049,66.22711798,87707.36778,25323.65076
1,27634.64539,1500.749324,72.65771381,89.16729957,239.2234779,2.343802945,0.075889586,61.68776352,49458.4263,25476.52405
1,27721.2182,1563.837653,76.24547171,89.48044084,208.8380114,2.111525937,0.056440034,59.44823474,37789.56568,25634.46859
1,27823.17008,1584.532373,85.69205615,89.66607284,182.3282133,1.947787143,0.041429046,65.20227174,52084.63389,25832.8368
1,27934.86965,1563.092385,100.7549871,89.79702707,158.8970425,1.842672596,0.034635612,77.368963,101220.4785,26027.45269
1,28047.75906,1506.381533,119.0789889,89.90281136,134.9190765,1.773466503,0.032237802,89.42044814,187600.6534,26179.64356
-1,28138.72957,1428.149782,114.9438406,90.01428133,104.9941559,1.702551068,0.029048865,94.63323359,251165.5249,26329.60765
-1,28185.74507,1338.777669,90.62629152,82.53697481,67.40802347,2.925331219,0.024299238,87.99709638,252894.487,26474.46199
-1,28178.44534,1241.742497,59.75100596,71.07373663,23.74775504,4.780412149,0.017179039,65.29135953,202049.3073,26620.71979
-1,28118.5113,1139.118432,27.05794271,60.01139823,-21.91829215,6.437227136,0.009366751,41.43305541,122886.2866,26729.44384
-1,28026.12693,1031.490897,-5.620628034,53.04180424,-63.85340713,7.199564065,0.003700332,23.53578064,38790.69566,26839.03786
-1,27928.59193,917.8662499,-39.89058806,48.71443607,-99.12166832,7.440052348,-0.001180804,18.8584053,-34078.91832,26913.29143
-1,27843.53953,798.0297404,-75.12677098,44.90526443,-127.4843057,7.628615731,-0.006811515,17.39549797,-86328.23061,27000.06807
-1,27776.81246,670.3157826,-109.1409887,39.93928492,-150.4297825,8.089769691,-0.013191514,17.44756837,-114273.3917,27063.19408
-1,27720.86215,531.4190836,-140.0759471,32.01123484,-170.7081598,9.162269763,-0.020553362,18.08233719,-121781.3524,27068.45262
-1,27663.11996,384.4715348,-154.0612213,23.50588727,-188.9539325,10.40711001,-0.026550883,18.82504746,-116656.211,27037.1179
-1,27599.24191,239.01723,-144.7152355,16.90920072,-203.8291038,11.27995858,-0.028567113,19.56780593,-105270.051,27011.04145
-1,27533.55264,106.3481646,-128.0924717,13.09561614,-213.3028947,11.50542864,-0.026768912,20.95281414,-91312.56074,27030.86967
1,27479.10413,-1.223629038,-106.0861206,13.82455558,-214.8712101,10.83536564,-0.021621513,24.64541746,-76063.4907,27121.55594
1,27451.57907,-78.5140425,-80.0239542,17.61986097,-207.9356795,10.16902179,-0.014964343,35.03375609,-59089.07272,27227.49413
1,27457.77369,-129.4049085,-51.99502881,22.91833281,-194.0174765,9.480287987,-0.009267959,49.5101704,-39619.59697,27366.30697
1,27497.51227,-159.8859524,-14.83375355,28.92232418,-174.8463158,8.802554816,-0.00434728,62.99958537,-20351.7624,27506.87729
1,27564.83406,-176.7254298,35.81257602,34.78682528,-152.4067126,8.163132245,0.000294351,70.41120236,-5011.974226,27608.28124
1,27646.51114,-184.609201,88.45093032,39.73527168,-129.1366272,7.578405756,0.004916969,72.92920683,2304.416926,27677.35911
1,27729.8369,-184.4418353,134.6461148,43.51143883,-107.3031359,7.159617945,0.010104551,73.61435768,-22713.53191,27716.95848
1,27802.79623,-176.3440873,143.8116461,45.37205106,-89.71862478,6.814736377,0.014380725,72.15571982,-94728.76855,27740.67956
-1,27850.42377,-160.5768694,94.44464941,20.44481021,-79.43805089,10.93196101,0.015916881,66.93739666,-117859.7253,27762.84114
-1,27862.04564,-137.5705468,30.79891738,3.297476889,-77.41803439,15.42254472,0.014404515,61.67114869,-94433.98134,27779.17058
-1,27834.029,-108.4756343,4.250932076,3.297476889,-82.65428852,13.86728992,0.009786294,52.79544347,-68519.57242,27789.04083
-1,27766.76061,-76.42387199,-15.62919796,3.297476889,-93.4561117,13.08103076,0.00292228,42.03945095,-101769.3964,27791.49843
-1,27668.10914,-46.2919,-72.67059331,12.36939328,-107.3971869,14.7721146,-0.004662511,26.11455091,-155733.0459,27779.70237
-1,27551.31005,-23.55133308,-136.4240708,26.25345839,-122.3367974,18.10496569,-0.012511505,18.19995739,-179818.8113,27748.66042
-1,27426.79751,-13.56727692,-168.1775711,33.07541609,-136.8875243,19.22517234,-0.02034872,16.43354863,-184847.5427,27701.81567
-1,27305.54879,-19.19190186,-166.873032,36.19505249,-148.6513914,18.98936629,-0.026822649,19.69387334,-184984.2892,27650.04692
-1,27199.8319,-40.31321462,-142.6414567,38.12781952,-155.0154893,18.35876325,-0.031011311,20.0833408,-182063.2576,27601.0353
-1,27117.08947,-74.30313968,-116.9901021,38.54413867,-154.9437565,17.23425656,-0.032488516,20.62106961,-175819.2656,27557.08452
1,27062.09929,-116.3854044,-96.11470675,38.54413867,-148.4962392,16.15718018,-0.030807239,23.85001571,-167815.1122,27521.49563
1,27031.78555,-162.3589616,-82.22723435,38.54413867,-138.5913921,15.25320864,-0.02784934,28.7569594,-159453.0934,27492.93523
-1,27011.26093,-208.7895099,-81.81834336,40.75672815,-129.6161996,15.20927384,-0.025605259,31.09766925,-150827.7806,27469.72986
-1,26984.98079,-253.4815797,-90.99090076,45.1385483,-123.5585923,15.97934294,-0.023952137,30.24051703,-142220.5594,27445.5225
-1,26942.66179,-296.0522277,-106.3348328,50.07058628,-120.442748,17.01427499,-0.022801989,26.59534152,-135041.6921,27410.36259
-1,26889.36208,-333.1685312,-111.3639672,52.27082304,-115.773727,16.85903058,-0.019835259,24.9045948,-128720.3976,27366.57364
1,26846.6191,-359.9113221,-94.22986319,46.0258755,-104.0030311,15.73871484,-0.01344212,28.45306043,-121594.064,27316.49875
1,26836.79825,-372.5115302,-48.48244668,33.02055877,-83.77971741,14.7425003,-0.005603308,41.71669829,-113379.023,27264.68049
1,26882.5409,-365.5314699,57.755114,19.79645167,-53.60408272,13.88262311,0.003600735,61.55770971,-92868.52427,27231.79549
1,26967.03338,-343.9184501,119.9711696,14.16256698,-24.286895,13.4036758,0.007807113,79.79942319,-53088.50932,27201.03088
-1,27009.64035,-326.2355228,12.85853753,32.04966948,-18.89419942,17.98332699,-0.001978498,75.2807886,-52565.74778,27180.71351
-1,26965.53857,-320.7548949,-155.2785631,49.33835376,-37.77094393,23.73790297,-0.016068682,54.41136494,-79949.83121,27145.75665
-1,26849.28533,-323.5784894,-229.8339036,58.34568595,-63.26184139,26.89255695,-0.023368216,31.46739417,-97963.83271,27108.09247
-1,26663.8836,-329.8571144,-225.4188193,63.09570857,-85.96835008,28.20689443,-0.025964391,22.93640404,-73559.7838,27069.31682
-1,26447.76899,-332.1552385,-165.5632517,60.67715162,-99.8077135,25.65452686,-0.024558151,22.98294008,-65019.62271,27044.28187
-1,26239.45363,-336.2290313,-139.9969853,62.15531033,-116.9203362,24.04304716,-0.030966736,17.82011319,-113473.1227,27015.84907
-1,25990.26691,-359.8636207,-192.5539481,75.27467269,-158.8829608,33.34085379,-0.054699078,16.92248558,-150978.1026,27001.68303
-1,25680.81789,-407.6716965,-193.0945066,77.72056103,-212.8103243,33.61744355,-0.079049099,11.82275755,-240041.6043,26977.44966
-1,25250.55762,-498.0613126,-213.3099216,85.97200242,-285.2609784,43.88791676,-0.113494194,17.53362596,-267077.4035,26944.64392
1,24991.80606,-567.2568785,-140.95426,85.97200242,-267.8106015,37.83915507,-0.087225784,26.69104446,-148894.211,26900.43226
1,24777.73739,-657.3897744,-92.55860149,80.39398393,-241.0014097,35.58604264,-0.078309449,43.88403888,-30754.91215,26838.17819
1,24696.6281,-756.8885255,-69.52589958,69.43504679,-204.2751368,32.96583007,-0.062111954,61.70150601,43736.4576,26752.96096
1,24745.70457,-835.3834751,-48.99017459,67.01114093,-160.5217037,31.50361854,-0.049415596,75.66953757,77122.76523,26663.61522
1,24967.43449,-880.9673151,-38.64772892,67.01114093,-113.4136828,30.2242394,-0.039801863,88.50878286,132314.2114,26575.33042
1,25039.49369,-905.8870715,-24.7528415,63.26232098,-69.49264918,29.03470511,-0.03571017,94.07784533,180542.7878,26474.58898
1,25113.2717,-918.1284958,-8.474929113,57.53644149,-31.57182473,27.84750248,-0.027054594,92.15304452,195225.2755,26368.21851
1,25175.39612,-924.2163546,8.243364142,54.60314429,0.971090708,26.72307013,-0.003745609,84.75352569,185182.4727,26260.28948
1,25218.14517,-912.1516709,24.6092339,53.79798068,27.73755849,25.70883461,0.018514752,77.59729381,160452.8499,26156.39933
-1,25235.07252,-854.0569488,46.49269719,53.79798068,47.68952803,25.00287298,0.049627728,70.54459968,102460.9315,26058.02073
-1,25229.26651,-756.3961162,61.21798779,53.81250174,59.5417819,24.43172145,0.013332669,59.01111256,-223.6650859,25958.82933
-1,25196.92777,-604.7561862,29.29751134,59.9006715,62.05638454,27.58894287,0.008335537,44.64200539,-51604.82201,25855.6626
-1,25130.91151,-528.0921772,-23.14494915,65.86994716,56.04492956,30.46580303,-0.000780325,37.37720754,-60443.96199,25748.30832
-1,25031.78973,-457.2908808,-86.72775657,67.0093317,43.88363345,29.01810631,-0.011255045,34.49520507,-59096.66334,25629.42561
-1,24909.9026,-394.6357171,-130.4219865,67.0093317,29.56318709,27.28089247,-0.020863934,30.11122543,-72884.35005,25486.11496
-1,24784.74734,-336.7064553,-149.5306418,68.27113705,17.91143939,26.96428303,-0.025977698,19.9297473,-89701.42781,25331.7698
-1,24675.86266,-285.6346944,-144.2776967,70.05997805,11.35464544,27.11090005,-0.027991776,16.98864999,-91164.36427,25203.64754
-1,24595.02637,-248.9380536,-119.8882109,70.14153081,10.0832379,25.79329873,-0.029082126,19.786465,-77998.12775,25080.6599
-1,24544.12508,-228.778863,-101.7355504,70.14153081,12.32777549,24.78155481,-0.029699233,25.6272832,-54721.69312,24985.72579
-1,24512.55536,-221.4482186,-94.83668567,70.70772601,14.92290212,24.3751035,-0.030401897,28.03255795,-27572.08313,24918.95302
-1,24484.98245,-223.1714726,-92.57638336,71.87165304,16.29864113,24.39821269,-0.03033035,30.34175471,-6519.59156,24889.67835
-1,24450.36392,-228.4802524,-93.91321262,73.07098945,16.12916725,24.25060698,-0.028627147,31.42044507,1639.190271,24871.66337
-1,24404.19876,-239.7826544,-96.62089113,74.1099382,15.12013727,23.79806179,-0.025484056,32.25567409,-1948.194027,24851.33515
-1,24351.23058,-265.9534009,-98.76879257,74.65450042,15.03753545,22.81926387,-0.020974026,31.61978923,-13255.70133,24822.52433
-1,24294.93311,-303.2562497,-110.3923718,75.41571796,14.77898292,22.14192151,-0.017838443,29.74743557,-28488.47613,24782.32034
-1,24229.46683,-361.1090659,-144.2663683,77.13005463,11.21906896,22.77745806,-0.018947627,26.52302103,-39093.96257,24734.18393
-1,24147.48672,-383.7844331,-174.6284961,79.43926029,2.616283017,24.38501133,-0.023776466,22.05728325,-43557.72631,24677.95428
-1,24032.38988,-409.928868,-190.5897946,82.46029068,-14.04024785,26.84497746,-0.032892295,17.25693679,-64380.45456,24611.78548
-1,23869.23045,-442.9352231,-196.8300929,85.33992606,-38.59832003,29.10760731,-0.044095173,13.36017901,-102657.1269,24548.96059
-1,23673.90726,-480.9410119,-185.4331282,86.93934588,-63.02998207,29.90638146,-0.051412528,10.48313174,-150198.4196,24472.24922
-1,23441.71219,-527.0396355,-185.2871996,88.82523924,-90.89607015,32.92865192,-0.060961675,8.636821852,-193954.513,24380.6796
-1,23122.62917,-594.2925538,-203.3247519,91.79150809,-138.5566247,39.82725921,-0.082365104,8.136537397,-218587.4714,24287.6166
-1,22725.73307,-683.8073988,-200.5405113,93.70072194,-199.3049284,45.38830162,-0.105422888,8.576607322,-230338.3594,24186.47856
-1,22319.22128,-781.6469296,-171.6818007,94.3317731,-247.4739688,45.69548391,-0.117496229,9.061742086,-244918.6316,24080.78787
-1,21938.07624,-877.7095737,-137.8796729,94.40094955,-269.4280473,42.19825075,-0.119157858,8.76002802,-272434.9677,23995.32999
1,21629.30373,-967.7587468,-106.8883057,87.18561015,-262.2926805,38.45544664,-0.112296943,10.81484476,-309048.0166,23928.89376
1,21453.67645,-1052.074484,-85.12781185,80.48088056,-235.2179221,34.94911988,-0.103336917,18.92168751,-342675.7566,23898.06331
-1,21386.8179,-1135.531014,-80.28356037,81.72021415,-205.5330507,34.13351838,-0.09780827,27.05367948,-344340.3888,23872.85002
-1,21351.36226,-1219.862392,-84.34869776,83.47549098,-181.19802,34.69734387,-0.094331425,32.70260123,-307106.4369,23858.34359
-1,21284.2486,-1302.087455,-87.09914517,84.17938693,-165.7749296,33.60382705,-0.09655483,27.84611781,-282054.7154,23832.2868
-1,21175.58688,-1371.972596,-84.22281006,84.17938693,-149.5344371,31.45925906,-0.091041454,19.47877136,-304857.7122,23783.50362
1,21108.25961,-1414.077469,-64.7669685,67.66697067,-106.4456099,28.7581084,-0.054373293,20.65006833,-295751.1508,23696.94911
1,21137.10211,-1415.254339,-30.85800396,48.51759603,-39.65249405,25.86150856,-0.008750242,40.08233594,-239538.5778,23579.93094
1,21213.15877,-1365.115904,1.977066141,45.73358836,18.42986976,24.07355485,0.009488992,64.16221323,-184479.8611,23463.62639
-1,21316.78304,-1268.507266,37.04120677,45.73358836,57.3537866,23.40817586,0.00856778,74.87402635,-234088.2535,23329.41944
-1,21445.52249,-1146.199744,54.33527809,48.33498335,88.11734012,23.94494272,0.004695086,70.95249918,-270790.051,23182.79802
1,21530.48148,-1015.735358,56.13772628,52.66252941,116.8681528,24.79420033,0.004107427,66.94052978,-252609.0374,23028.72198
1,21553.54989,-889.7388183,88.22538557,46.44905303,144.5973143,22.97482445,0.012135203,65.58084497,-215372.1586,22873.42006
1,21586.12384,-767.9920047,124.9841259,39.79514883,171.1579537,21.78532456,0.025600538,67.56676002,-191896.6631,22769.6181
1,21661.91819,-636.7066873,137.0142514,34.62433196,195.3481867,20.8092578,0.042777065,70.97847293,-176988.765,22706.2919
1,21745.8662,-491.6179296,123.6050465,33.43775432,211.8059302,19.83543628,0.051032744,76.18213889,-159790.1515,22670.28326
-1,21792.91501,-335.2233631,80.00446984,37.27960252,212.6325239,20.62336731,0.031242119,72.6431654,-144648.7354,22603.35828
-1,21778.59368,-182.9296315,20.92732895,43.58144072,196.6308179,22.69895678,0.002031106,53.50625753,-137290.1465,22499.00668
-1,21696.28019,-73.73156506,-46.9618465,48.34335978,168.6076971,24.10254733,-0.01151551,29.61875497,-160565.1768,22364.26396
-1,21555.02567,-17.53248692,-126.7775018,52.41082406,136.1848322,25.10031595,-0.015230749,10.88706035,-205490.8878,22236.4541
-1,21392.27854,21.79006128,-203.5337298,58.06196881,109.0650612,27.85022734,-0.01834071,10.85739015,-188615.901,22095.19848
1,21258.07964,60.24622256,-192.9817323,61.40634523,92.89058913,28.89933512,-0.020219149,21.1352827,-24971.94204,21971.94925
1,21183.72197,80.85358558,-113.1692226,46.85867341,88.42648342,27.45189327,-0.020481924,37.5499127,129888.4952,21836.187
1,21185.77201,78.78584609,-28.6247012,22.15395283,95.88212222,25.69333548,-0.018443204,55.99280209,171319.392,21722.00626
1,21267.5134,65.53715846,27.70665803,10.67539185,114.529146,23.71643963,-0.013607076,69.11005397,159272.0274,21611.65556
1,21413.91686,50.83703327,69.10671669,3.139297988,141.9548845,22.05882913,-0.003731131,80.48815413,152752.3522,21531.25741
1,21608.91379,42.08219609,117.6856806,8.651067376,175.1696517,20.33720371,0.013953068,84.20538581,143546.0207,21482.64445
1,21835.23026,44.71287833,152.0763121,18.67813565,208.9465333,18.66571161,0.035213947,85.45801721,120988.4534,21474.04111
1,22065.69671,61.89126865,155.2196099,23.27211623,236.7750843,17.35953344,0.054458466,84.00263509,96527.05157,21495.58924
1,22276.65768,95.12239891,141.7000693,24.83905623,255.2937956,16.32024629,0.069156957,84.04846379,83347.75781,21538.29177
1,22453.25541,141.4343738,121.5169739,25.30674336,263.9993231,15.52222089,0.076584,86.53247809,88348.72046,21608.36848
1,22589.09849,201.1167141,105.0752132,26.02682008,264.6794343,14.89920389,0.078340105,89.63248563,112416.3533,21684.40037
1,22693.20642,281.9686986,96.64736262,28.7351165,260.8176997,14.34115682,0.077912938,91.54550077,142448.9209,21765.8221
1,22781.21269,380.3549271,94.00925372,32.57295401,254.0789042,13.77165439,0.074554763,91.2829081,161251.8472,21846.02643
1,22862.02902,477.3265712,92.86385398,36.14645963,244.3371441,13.16375258,0.067632207,88.55730264,161354.4293,21917.10212
1,22936.69648,559.4644188,93.25026919,38.57078219,230.5257478,12.52416503,0.057576674,84.16695998,144615.593,21984.55747
