Open,High,Low,Close,Volume,trend,MACD,CCI,ATR,BBANDS,EMA20,MA10,MA5,MOM6,MOM12,ROC,CMO,WILLR
22059.22045,22280.35058,21852.51806,22090.60639,204356.0239,1,-202.1188264,117.6856806,421.2656327,21608.91379,21642.93937,21433.49671,21608.91379,1002.57239,21501.94609,21458.721,13.83180807,-11.99178461
22362.42303,22581.01621,22132.09643,22336.30156,199975.587,1,-126.3441396,152.0763121,426.2045032,21835.23026,21708.97386,21509.47611,21835.23026,1220.67979,21538.15708,21479.1693,22.9290631,-12.99634026
22530.72145,22733.30381,22316.4097,22510.64027,195126.1682,1,-51.62932669,155.2196099,425.5394751,22065.69671,21785.32304,21625.73436,22065.69671,1305.92107,21598.49241,21516.39896,28.6826721,-10.9404174
22606.74681,22785.49031,22433.20701,22625.68884,189817.9586,1,16.67395196,141.7000693,420.3068912,22276.65768,21865.35788,21772.08554,22276.65768,1267.38081,21685.92419,21560.35776,32.27574496,-7.655436862
22648.55611,22800.3479,22519.43433,22703.04,183837.9841,1,76.16836308,121.5169739,410.3502254,22453.25541,21945.13713,21933.58614,22453.25541,1132.15601,21798.83937,21604.4044,34.65929919,-4.62867934
22695.2261,22821.93056,22598.8638,22769.82179,177279.2981,1,127.2401002,105.0752132,396.972835,22589.09849,22023.67853,22099.00614,22589.09849,949.77047,21932.80976,21647.958,36.72971004,-2.453488071
22792.2278,22900.93355,22700.12103,22856.84118,170386.3154,1,172.7452575,96.64736262,382.9613839,22693.20642,22103.02735,22264.21834,22693.20642,766.23479,22080.21036,21696.90072,39.42323786,-2.001589464
22918.60288,23014.982,22809.10501,22950.67162,163039.5669,1,213.9138887,94.00925372,370.3124987,22781.21269,22183.75538,22423.4547,22781.21269,614.37006,22233.13118,21754.70737,42.27678188,-2.775688578
23037.52956,23125.03533,22902.72203,23029.77049,155413.8934,1,250.0406306,92.86385398,359.7411273,22862.02902,22264.32824,22569.34335,22862.02902,519.13022,22385.21879,21823.32117,44.64408444,-3.925258907
23122.96608,23201.13339,22962.30571,23076.37731,148386.5338,1,279.213515,93.25026919,351.1044525,22936.69648,22341.66625,22694.97594,22936.69648,450.68847,22528.39123,21897.92266,46.04810609,-5.343577631
23147.21278,23211.26217,22968.8054,23072.04142,142050.3055,-1,298.5419602,89.12206834,343.3439038,22997.1404,22411.22579,22793.11945,22997.1404,369.00142,22653.48768,21962.77147,45.67792266,-6.921665853
23123.6775,23172.52592,22935.60574,23030.37836,138070.4778,-1,306.9595924,79.81135301,335.7422092,23031.84784,22470.1927,22862.52713,23031.84784,260.55657,22754.34827,22012.69167,41.95462146,-10.05411041
23077.16043,23114.63036,22883.64149,22972.27623,137893.5237,-1,305.4215606,64.53929134,328.2598278,23036.16876,22518.01018,22908.69072,23036.16876,115.43505,22827.82076,22058.54237,36.70713664,-14.67175959
23023.70348,23057.58321,22830.15415,22914.73878,137212.9444,-1,296.1460803,43.68813742,321.0576301,23013.16242,22555.79386,22937.59572,23013.16242,-35.93284,22876.02386,22106.05106,31.52219418,-21.82334318
22981.00543,23023.33137,22793.68103,22875.95637,136871.4642,-1,282.4103285,22.64011529,314.528538,22973.07823,22586.28553,22954.88735,22973.07823,-153.81412,22906.46687,22152.51529,27.9982766,-31.0708344
22946.33239,23006.77623,22770.33421,22851.98252,136602.8054,-1,266.5179044,1.922106893,308.9509296,22929.06645,22611.59,22963.10343,22929.06645,-224.39479,22925.32467,22195.86896,25.75521919,-40.14959583
22910.07619,22993.61398,22749.40139,22832.00892,121959.243,-1,249.4359982,-22.05718078,304.3267624,22889.39256,22632.58228,22960.6202,22889.39256,-240.0325,22936.07208,22235.33212,23.80855884,-48.74374845
22869.60557,22979.45601,22726.66274,22811.7613,114364.8464,-1,231.5949682,-49.35157925,300.6457987,22857.28958,22649.64695,22946.72917,22857.28958,-218.61706,22939.56704,22270.40332,21.75106171,-57.74570593
22821.71312,22958.77516,22696.64979,22785.68074,158098.8436,-1,212.8971938,-81.56260846,297.8943395,22831.47797,22662.60255,22922.32019,22831.47797,-186.59549,22933.637,22300.97769,19.00764953,-69.49421338
22768.12247,22930.76737,22660.16249,22753.94859,207090.8014,-1,193.290422,-112.8480575,295.9450924,22807.07641,22671.30217,22890.07732,22807.07641,-160.79019,22917.24342,22329.38366,15.59474862,-82.9820079
22712.76749,22897.90299,22621.11556,22719.80024,187059.0349,-1,173.0021663,-128.7688137,294.5766879,22780.63996,22675.92103,22854.8532,22780.63996,-156.15613,22891.41256,22360.48979,11.87646556,-83.27793834
22658.22462,22859.2098,22579.42183,22682.48593,142933.3022,-1,152.1586344,-128.141243,293.5203509,22750.73536,22676.54626,22820.06396,22750.73536,-169.49659,22858.58828,22397.35573,7.796111837,-83.68826846
22606.55196,22813.31059,22534.71579,22640.99961,144992.3147,-1,130.7847805,-134.3651233,292.4542402,22716.58302,22673.16087,22786.9363,22716.58302,-191.00931,22822.66813,22440.45379,3.285727303,-84.2902389
22558.22742,22762.05211,22488.98534,22597.27526,167417.667,-1,109.0604763,-141.6134715,291.0694209,22678.90193,22665.93367,22755.18995,22678.90193,-214.48604,22786.57621,22488.2904,-1.397050095,-85.0071447
22514.52472,22709.32232,22444.74505,22554.06907,170523.2622,-1,87.350508,-144.6231204,289.1771244,22638.92602,22655.27989,22723.00122,22638.92602,-231.61167,22751.72561,22537.15824,-5.935387342,-84.97844276
22472.76427,22654.29761,22401.84694,22511.34554,164027.6064,-1,65.93768135,-143.8886964,286.5538062,22597.23508,22641.57186,22688.93752,22597.23508,-242.60305,22718.10951,22583.68236,-10.33037878,-84.63788622
22429.86733,22596.36309,22360.96459,22469.85889,161136.8755,-1,45.10034729,-140.9537365,282.8998558,22554.70967,22625.21824,22652.72252,22554.70967,-249.94135,22684.26805,22625.85369,-14.50757908,-84.36816116
22392.51619,22543.37215,22324.8252,22432.77836,158521.5157,-1,25.3028456,-135.1379926,278.3032196,22513.06542,22606.89064,22614.82422,22513.06542,-249.70757,22649.33437,22661.66936,-18.17651548,-84.54513866
22367.74701,22502.72823,22295.25465,22402.42602,153243.2151,-1,7.082361639,-127.0511818,273.2439597,22474.09558,22587.41782,22576.49875,22474.09558,-238.57359,22613.5358,22689.38743,-21.15911529,-84.93772037
22360.49971,22481.42483,22279.10274,22385.44043,147312.079,-1,-8.628632818,-114.8021889,268.1781118,22440.36985,22568.18187,22539.64793,22440.36985,-211.83483,22578.00906,22708.23373,-22.85386027,-85.11742237
22376.50719,22487.12202,22281.38763,22386.89202,142489.7933,1,-20.72368816,-98.19561777,263.717846,22415.47914,22550.91617,22506.35711,22415.47914,-167.17705,22544.77666,22718.10992,-22.61129348,-84.60929868
22410.05575,22513.85208,22298.36329,22403.16153,138577.4462,1,-28.66585108,-78.52805565,260.2729134,22402.13967,22536.8443,22478.42467,22402.13967,-108.18401,22515.54441,22720.33859,-19.75725662,-81.74726731
22449.45133,22549.27296,22324.87393,22428.71124,135412.1911,1,-32.52351353,-55.90879799,257.7104932,22401.32625,22526.54592,22457.19584,22401.32625,-41.14765,22491.28699,22717.60762,-15.22140887,-77.04210216
22494.36795,22592.19844,22346.23926,22450.63934,132367.6652,1,-33.42601017,-32.60482491,256.8711137,22410.96891,22519.31672,22442.53224,22410.96891,17.86098,22471.96644,22711.77264,-11.32426726,-72.2791644
22543.34766,22640.01111,22350.35006,22458.33019,128655.3564,1,-33.13865613,-9.978505941,259.213252,22425.54686,22513.50848,22432.95836,22425.54686,55.90417,22456.74399,22703.61564,-9.920006458,-69.10441842
22582.44477,22678.92927,22336.9071,22449.68452,125299.9513,-1,-33.22555578,8.49075955,265.1281747,22438.10536,22507.43001,22426.79225,22438.10536,64.24409,22444.44476,22692.9444,-11.27492535,-68.0682753
22599.94363,22697.7499,22304.02253,22421.1109,123511.1936,-1,-35.19437783,9.85784985,274.3138315,22441.69524,22499.20914,22421.91745,22441.69524,34.21888,22433.36491,22678.42006,-15.78344253,-70.59564235
22579.5611,22680.05545,22273.66295,22390.84938,124123.616,-1,-38.74985109,-10.22983996,283.7480221,22434.12287,22488.88916,22417.72456,22434.12287,-12.31215,22423.32357,22659.75932,-20.39690977,-73.10136357
22504.68463,22609.1029,22264.68925,22374.23836,128049.5883,-1,-42.41898015,-51.76921871,288.0812812,22418.84267,22477.97004,22414.90579,22418.84267,-54.47288,22415.35519,22637.90825,-22.89385598,-74.70351786
22386.40249,22495.80335,22259.50619,22356.19672,134552.7377,-1,-46.24946588,-122.180044,284.3824154,22398.41598,22466.37258,22411.98142,22398.41598,-94.44262,22408.97339,22613.90223,-25.62273243,-77.93681283
22245.01744,22360.15793,22244.31261,22326.63724,142148.3217,-1,-51.08152045,-185.8626195,272.3440515,22373.80652,22453.06445,22405.95594,22373.80652,-131.69295,22402.65766,22589.05542,-29.99426737,-81.84431854
22088.9307,22210.38628,22173.43525,22244.62835,150584.0126,-1,-60.82721231,-245.0274479,263.8339042,22338.51001,22433.21339,22390.10262,22338.51001,-205.05617,22390.92332,22562.86375,-40.45143075,-86.421684
21929.79512,22057.99209,22003.99007,22071.526,159449.4201,-1,-81.57827274,-267.9879003,262.1770739,22274.64533,22398.76698,22354.3841,22274.64533,-349.5849,22364.64281,22532.83875,-55.54592535,-90.26522911
21781.55661,21916.57766,21777.73427,21848.96682,167330.1819,-1,-114.6605678,-241.5854912,264.4352636,22169.59103,22346.40506,22294.21685,22169.59103,-541.88256,22318.45992,22497.31301,-67.09478709,-92.25746306
21652.66445,21794.1265,21545.59191,21626.68552,173117.3692,-1,-157.0049133,-211.2751372,267.216667,22023.68879,22277.86034,22211.05238,22023.68879,-747.55284,22251.62444,22455.67065,-74.28130659,-92.96158941
21563.74004,21711.06471,21375.01592,21466.62434,175081.3852,-1,-201.159866,-178.2194345,272.1332472,21851.68621,22200.59977,22112.74636,21851.68621,-889.57238,22169.62319,22409.49205,-78.00625937,-93.07431264
21534.41967,21686.90689,21334.61061,21433.2626,171494.9977,-1,-236.1231175,-140.2264668,277.8591781,21689.41306,22127.52004,22013.96153,21689.41306,-893.37464,22084.2009,22362.86717,-78.69876609,-92.76288265
21554.55305,21710.87879,21396.14427,21498.83891,163399.869,1,-255.5939579,-105.3423797,280.4931311,21574.87564,22067.64564,21924.76049,21574.87564,-745.78944,22004.96376,22319.10309,-67.53252515,-87.95219966
21607.09416,21765.47772,21509.95371,21612.64982,152713.4972,1,-258.8572052,-74.5059272,279.5035367,21527.61224,22024.31271,21848.60163,21527.61224,-458.87618,21937.592,22280.00206,-50.01250836,-79.60302281
21677.73284,21836.27738,21629.1999,21739.94826,140395.1757,1,-248.3090795,-46.38440871,275.5123955,21550.26479,21997.23038,21786.97679,21550.26479,-109.01856,21883.35024,22246.20205,-33.22984871,-70.26439976
21748.26174,21904.56864,21702.4154,21839.06108,127729.0984,1,-229.3087095,-24.10955995,270.2724558,21624.75213,21982.16664,21738.21917,21624.75213,212.37556,21838.75214,22216.84407,-21.80405219,-62.5067892
21813.98971,21966.4995,21738.33195,21908.59715,115966.6245,1,-206.2621382,-4.315202619,267.2649626,21719.81904,21975.16002,21704.61605,21719.81904,441.97281,21801.45217,22191.04778,-14.39188575,-54.96351414
21875.79025,22024.15859,21759.23206,21962.45046,105856.6106,1,-181.5591515,18.12568833,267.0979317,21812.54135,21973.94958,21693.7085,21812.54135,529.18786,21771.10328,22168.42948,-8.866475462,-45.93146957
21922.1025,22064.1594,21782.87421,21991.32276,99208.04054,1,-157.832706,41.56282041,268.1113073,21888.27594,21975.60417,21707.94409,21888.27594,492.48385,21749.99448,22148.23106,-5.912742762,-35.96471492
21943.06592,22076.09847,21827.99623,21988.61509,97750.27616,-1,-137.6609437,63.07650318,266.6820882,21938.00931,21976.84331,21744.13705,21938.00931,375.96527,21743.08523,22129.38259,-6.169852463,-25.32283067
21937.75858,22059.32088,21873.78482,21953.96451,100842.5364,-1,-123.0522196,75.56637223,260.8859433,21960.98999,21974.66437,21792.87106,21960.98999,214.01625,21751.83504,22110.80323,-9.57529996,-16.47147129
21904.33859,22011.04625,21893.08572,21884.74056,107259.8337,-1,-115.726472,68.37947041,250.6769852,21956.21868,21966.1002,21838.01886,21956.21868,45.67948,21773.33963,22091.29928,-16.1246288,-25.80728834
21850.54301,21947.21876,21857.26045,21789.54678,116030.1767,-1,-116.2619117,39.39287343,239.1970798,21921.63794,21949.28559,21867.08965,21921.63794,-119.05037,21800.24983,22069.85823,-24.24976388,-38.64549987
21785.74807,21883.52815,21739.13799,21679.28579,125872.5907,-1,-124.1522422,-6.414192354,232.425157,21859.23055,21923.57132,21873.75324,21859.23055,-283.16467,21820.75176,22045.75356,-32.41626997,-53.51573524
21699.9487,21805.72827,21553.33755,21548.6802,136355.6109,-1,-139.3379643,-75.52433004,233.8512686,21771.24357,21887.86741,21854.62644,21771.24357,-442.64256,21824.9052,22017.86155,-40.58695836,-71.12972423
21582.16305,21700.4209,21323.75995,21391.41507,147446.7403,-1,-162.1930792,-154.3850894,244.0519602,21658.73368,21840.58623,21809.86184,21658.73368,-597.20002,21806.46898,21984.67898,-48.63898886,-91.00735664
21423.74458,21541.19443,21077.16137,21204.54589,158261.3251,-1,-193.1580973,-209.0006531,259.7648959,21522.69475,21780.01096,21739.45671,21522.69475,-749.41862,21761.85211,21944.72513,-56.22985801,-87.24799389
21215.2882,21302.42851,20842.66899,20984.22938,167978.6703,-1,-232.7923134,-214.8838576,274.0502262,21361.63127,21704.22224,21641.6346,21361.63127,-900.51118,21690.61614,21896.57573,-63.14563419,-88.52302525
20968.36532,21009.9479,20616.53072,20739.95975,176592.4022,-1,-280.6777545,-194.7213612,282.5764372,21173.76606,21612.38772,21516.4983,21173.76606,-1049.58703,21593.22969,21839.55308,-68.99492115,-91.54345319
20702.5056,20698.3147,20389.74025,20486.73395,184172.5185,-1,-335.1965798,-177.7630674,287.4080845,20961.37681,21505.1826,21366.31019,20961.37681,-1192.55184,21470.25331,21773.83321,-73.66176998,-94.24833355
20424.11367,20402.50008,20154.82261,20228.60324,191041.1081,-1,-394.6824787,-164.7731851,290.5868885,20728.81444,21383.60361,21193.77406,20728.81444,-1320.07696,21323.36002,21699.79716,-77.3966755,-96.1598107
20142.51225,20160.39697,19901.71387,19971.62053,197643.8313,-1,-457.2904791,-152.3607691,293.1799229,20482.22937,21249.12903,21002.46206,20482.22937,-1419.79454,21155.27714,21618.14748,-80.37964497,-96.78499103
19872.43754,19966.89172,19650.60614,19728.00561,203628.9117,-1,-520.5647127,-141.1575028,295.1680991,20230.98462,21104.26013,20796.30794,20230.98462,-1476.54028,20969.78056,21529.38602,-82.70921542,-96.80891714
19624.38145,19805.08285,19424.95584,19506.9278,208499.9963,-1,-581.8420177,-131.7286098,301.2365927,19984.37823,20952.13324,20579.07214,19984.37823,-1477.30158,20771.6295,21433.80901,-84.50697334,-96.88835986
19422.93951,19670.66503,19233.21725,19329.034,212054.1103,-1,-637.4115823,-122.8946328,310.9659632,19752.83824,20797.55236,20357.10752,19752.83824,-1410.92575,20566.58677,21332.90358,-85.7874965,-96.55066061
19289.61325,19553.98856,19098.51129,19212.05932,214066.2512,-1,-683.0163544,-113.2735466,321.2881994,19549.52945,20646.55303,20139.17195,19549.52945,-1274.67463,20360.98456,21229.08432,-86.573338,-96.01405089
19216.80014,19459.18471,19014.11359,19149.27766,214644.9452,-1,-715.9711504,-104.2152486,330.1298366,19385.06088,20503.95537,19933.64512,19385.06088,-1079.32558,20161.03435,21125.90596,-86.98914874,-95.28948964
19191.37482,19396.1334,18921.37139,19129.65386,214107.2682,-1,-735.1966509,-96.73583827,340.4607061,19265.39053,20373.06951,19748.18757,19265.39053,-841.96667,19972.55425,21027.84356,-87.12338332,-92.77889392
19187.40661,19351.73242,18867.25361,19129.19978,212447.5826,-1,-741.9172785,-88.99634611,350.7477136,19189.84492,20254.60573,19587.11157,19189.84492,-598.80583,19799.60874,20937.18466,-87.12669298,-90.75429923
19179.617,19316.25876,18975.66783,19124.87763,209687.0895,-1,-739.0726166,-78.49078384,350.022229,19149.01365,20147.01258,19450.92594,19149.01365,-382.05017,19644.66276,20853.79106,-87.16052131,-90.36538064
19169.08835,19290.28441,19099.77689,19118.80489,206234.3007,-1,-728.905848,-68.77397677,338.6283212,19130.36276,20049.08804,19339.94611,19130.36276,-210.22911,19509.56652,20775.53041,-87.21137049,-89.67009392
19157.32916,19267.8908,19002.91108,19113.07355,202487.1743,-1,-713.0910126,-68.06102433,333.3677069,19123.12194,19959.9438,19254.09141,19123.12194,-98.98577,19395.09482,20698.19078,-87.26264152,-88.52753092
19168.9605,19276.61993,18868.63221,19132.20084,198874.8951,1,-691.048255,-68.47395825,338.6977078,19123.63134,19881.11114,19194.51093,19123.63134,-17.07682,19303.72796,20619.30284,-84.60272408,-85.53039921
19225.8557,19340.34136,18930.99371,19198.17806,195857.8321,1,-660.6399544,-52.79221132,343.7441322,19137.42699,19816.06989,19163.63596,19137.42699,68.5242,19239.27442,20538.82045,-75.35043661,-78.44486495
19300.69846,19429.19921,19068.31261,19284.18495,193347.6023,1,-622.4261783,-18.70898861,344.9685942,19169.28846,19765.41418,19159.15105,19169.28846,154.98517,19202.28936,20456.96167,-63.82356887,-67.75830485
19368.17724,19515.62666,19231.27087,19364.20637,191013.2753,1,-579.0099593,42.18718032,340.6391082,19218.36875,19727.20391,19174.36576,19218.36875,239.32874,19190.39591,20374.46651,-53.699948,-54.80760848
19373.73708,19539.67342,19363.09109,19386.23387,188893.1861,1,-536.6388194,99.92844057,328.9207669,19273.00082,19694.73058,19198.06138,19273.00082,267.42898,19195.16256,20290.38774,-50.93496174,-44.66153988
19264.22812,19442.41388,18964.34021,19299.50892,186980.1922,-1,-504.244745,7.382248172,339.5745457,19306.46243,19657.09042,19215.04689,19306.46243,186.43537,19202.45003,20201.62302,-54.41217749,-46.19751484
19083.91812,19267.81334,19111.70771,19143.19151,184894.521,-1,-485.5881582,-29.32125385,328.7335932,19295.46512,19608.14767,19216.44606,19295.46512,10.99067,19201.94285,20106.68531,-59.92507803,-59.81886461
18890.65425,19074.76804,18861.92083,18969.65252,182322.9534,-1,-479.2809721,-175.599413,325.3433851,19232.55864,19547.3386,19200.92355,19232.55864,-228.52554,19188.60941,20006.05323,-64.98719943,-84.10456978
18746.66866,18927.30052,18709.90651,18835.80065,178869.5131,-1,-479.5551953,-225.4276522,320.6578583,19126.87749,19479.57308,19172.62312,19126.87749,-448.3843,19164.15948,19902.11443,-68.31200805,-84.82777049
18720.15837,18895.25656,18677.93755,18803.70802,174100.6233,-1,-476.8651218,-181.724647,313.276512,19010.37232,19415.20498,19141.68657,19010.37232,-560.49835,19137.39535,19799.41335,-69.07037604,-85.4049861
18785.16618,18952.60536,18746.0991,18850.74515,168371.2851,1,-465.5709044,-118.327168,305.6500654,18920.61957,19361.4469,19113.541,18920.61957,-535.48872,19115.05703,19701.45329,-62.91620248,-79.94656994
18889.66017,19047.95503,18835.20179,18931.80177,162374.1523,1,-444.950452,-66.49635634,299.0145779,18878.34162,19320.52832,19086.90337,18878.34162,-367.70715,19099.95105,19609.87049,-52.60735656,-70.54036755
19014.11344,19157.79884,18933.60461,19026.94472,156237.1746,1,-416.1344155,-20.93647054,293.7990416,18889.80006,19292.56798,19061.17935,18889.80006,-116.24679,19091.17971,19525.81264,-41.30482886,-59.49951927
19130.18383,19250.79152,19027.30974,19109.07098,150161.4757,1,-382.2640937,16.12621127,288.8024529,18944.45413,19275.09207,19035.66581,18944.45413,139.41846,19083.75412,19449.73451,-32.20294369,-49.96919068
19232.62322,19326.80285,19109.48668,19178.11476,144870.2747,1,-345.8634648,42.34652787,283.7259827,19019.33548,19265.85614,19014.8539,19019.33548,342.31411,19074.91494,19382.1868,-24.91799414,-41.95701637
19334.01228,19402.96475,19191.81671,19249.43642,140942.8511,1,-307.7135125,66.19787438,279.5205547,19099.07373,19264.29236,19009.84665,19099.07373,445.7284,19065.35077,19324.36037,-17.7027098,-33.68050584
19404.34952,19460.34273,19244.11889,19304.98512,139197.5736,1,-269.8860066,82.85551406,274.9993608,19173.7104,19268.16786,19026.02601,19173.7104,454.23997,19058.58004,19276.52788,-12.26387799,-27.23436591
19417.52545,19483.34069,19239.66181,19329.77781,140464.5442,1,-235.1956834,89.30117713,272.7621836,19234.27702,19274.03547,19062.03854,19234.27702,397.97604,19061.10245,19237.96268,-9.824644319,-24.3573022
19396.77718,19487.85611,19203.89018,19339.056,144203.3224,1,-204.5962221,91.55669457,273.5624512,19280.27402,19280.2279,19112.36407,19280.27402,312.11128,19077.42449,19208.3111,-8.871297199,-18.37223115
19365.99364,19488.10034,19162.45712,19346.44933,149383.925,1,-177.7009229,81.78752786,277.2825061,19313.94094,19286.53471,19166.63821,19313.94094,237.37835,19108.82423,19187.47206,-8.06628403,-17.48426511
19371.82699,19517.79869,19165.97869,19384.27701,155613.4194,1,-151.5864329,80.75514733,282.6066128,19340.90905,19295.8435,19219.99139,19340.90905,206.16225,19154.53059,19176.01444,-3.835791211,-15.8980662
19462.32788,19611.5634,19266.06853,19485.51501,162341.593,1,-121.3229158,99.43776318,287.0986312,19377.01503,19313.90745,19275.36272,19377.01503,236.07859,19211.34784,19175.30068,6.6920195,-13.5009533
19612.94413,19750.14924,19434.46731,19630.93548,168723.0006,1,-84.62909242,135.9860342,289.1402954,19437.24657,19344.1006,19335.76179,19437.24657,325.95036,19276.3637,19185.36407,19.3423841,-11.11849098
19786.19123,19905.101,19628.95364,19792.48359,174158.7924,1,-42.02890756,180.0104774,288.2122285,19527.93208,19386.80374,19404.10305,19527.93208,462.70578,19348.08719,19204.71154,30.59907035,-9.716758014
19944.46019,20047.43076,19806.16086,19941.07999,177542.5772,1,3.680111437,201.7703068,285.8361529,19646.85822,19439.59195,19480.39958,19646.85822,602.02399,19424.26512,19231.10495,39.02824354,-8.773158589
20046.90677,20145.78344,19919.22219,20045.41685,177785.7632,1,47.77325063,174.0098509,281.6022313,19779.08618,19497.28956,19559.99762,19779.08618,698.96752,19502.29395,19261.63038,44.15689737,-8.279850094
20106.32052,20209.00247,19982.33466,20114.11967,175388.9646,1,87.25529974,146.2855103,277.6783441,19904.80712,19556.03529,19640.91107,19904.80712,729.84266,19580.29436,19294.46105,47.30032934,-8.029396948
20148.52277,20256.25868,20024.80544,20165.96234,171320.455,1,121.3297643,126.6415117,274.3765509,20011.81249,19614.12358,19724.52953,20011.81249,680.44733,19656.67152,19329.16387,49.60556123,-7.873957509
20191.17602,20300.54471,20066.82308,20214.01944,166115.007,1,150.4772216,111.8391616,271.472628,20096.11966,19671.25652,19812.02587,20096.11966,583.08396,19732.42438,19365.67102,51.71410158,-7.602689877
20253.94565,20355.8244,20130.58731,20272.42121,160502.1375,1,176.257539,104.6766187,268.1700896,20162.3879,19728.5103,19904.62306,20162.3879,479.93762,19810.97799,19404.31595,54.22090151,-6.988895321
20328.79633,20418.24975,20208.40978,20337.02651,155040.5914,1,199.6008596,101.9329407,264.0036525,20220.70983,19786.46422,19999.89801,20220.70983,395.94652,19894.1422,19444.4768,56.88733669,-6.467886342
20400.46142,20479.01093,20284.34542,20398.71718,150006.8897,1,220.5363254,100.6082745,259.050928,20277.62934,19844.77403,20091.21823,20277.62934,353.30033,19981.83119,19484.49477,59.32369581,-6.098782244
20458.67316,20528.40195,20345.53959,20447.7273,146273.9868,1,238.3351606,100.6594316,253.6088874,20333.98233,19902.19815,20172.89741,20333.98233,333.60763,20070.45205,19523.27952,61.19965342,-5.906142637
20492.77836,20558.50409,20380.31198,20476.06955,144677.8848,1,251.824967,99.69127492,248.2219747,20386.39235,19956.85257,20241.256,20386.39235,310.10721,20152.99826,19560.34162,62.28296241,-5.919787172
20508.26427,20572.98911,20393.51312,20487.55528,144911.4064,1,260.440344,96.81216401,243.3115473,20429.41916,20007.39568,20295.90353,20429.41916,273.53584,20224.38324,19597.05234,62.7370121,-6.537033031
20513.98106,20575.21423,20392.22142,20486.24044,146405.6454,-1,264.1174146,90.34643437,239.003066,20459.26195,20052.99995,20339.98589,20459.26195,213.81923,20282.19631,19636.61005,62.4958511,-7.799608173
20517.54132,20583.31267,20394.00495,20490.36542,148695.4397,1,264.3174835,84.02971844,235.4533985,20477.5916,20094.6538,20377.61047,20477.5916,153.33891,20327.9701,19681.51585,62.68268888,-9.739233043
20528.2067,20613.89329,20414.93839,20516.07317,151165.1006,1,263.5128283,84.76463293,232.8463629,20491.26077,20134.78898,20412.62155,20491.26077,117.35599,20367.19146,19733.06321,63.89005536,-12.11046089
20540.05098,20653.44311,20444.43311,20551.99698,153661.675,1,262.7451223,90.83142581,231.1437655,20506.44626,20174.52307,20446.4193,20506.44626,104.26968,20403.68123,19790.26975,65.56658734,-13.81684003
20544.05201,20689.85191,20471.75285,20587.59978,156242.8816,1,261.9895062,99.3419387,230.2120008,20526.45516,20213.86371,20477.93716,20526.45516,111.53023,20438.81769,19849.73281,67.19231235,-14.45224551
20540.54226,20695.30216,20471.15848,20593.26112,158519.8841,1,258.8634807,95.19605013,229.7785493,20547.85929,20249.9968,20503.56062,20547.85929,105.70584,20470.42116,19907.81667,67.45543923,-15.21872322
20527.09271,20640.59922,20417.87013,20540.65455,160142.952,-1,249.2677688,59.7797522,229.2750165,20557.91712,20277.67849,20517.75436,20557.91712,54.41411,20492.77394,19961.4451,55.01412428,-24.60664403
20508.51685,20556.37522,20335.26518,20455.84365,161178.2453,-1,232.1435607,-17.81957902,228.6918039,20545.87122,20294.6466,20518.56599,20545.87122,-34.52177,20502.67537,20009.07506,37.30309788,-42.40343777
20496.77975,20479.45162,20253.14803,20371.34182,161709.4358,-1,209.3407609,-120.5711297,228.5212172,20509.74018,20301.95091,20508.09322,20509.74018,-144.73135,20500.39409,20051.15076,22.30870294,-66.53633396
20480.12843,20435.68,20207.53407,20329.01294,161986.1142,-1,185.7130071,-170.4680697,228.494411,20458.02282,20304.52824,20492.23899,20458.02282,-222.98404,20490.50122,20089.51403,15.50412118,-75.09495342
20449.51399,20469.61835,20234.80241,20371.05592,162327.785,1,168.4387025,-124.6545876,228.9459488,20413.58178,20310.86421,20480.72053,20413.58178,-216.54386,20481.75009,20126.90135,20.24999505,-66.47549248
20424.45961,20564.20441,20321.99949,20480.16703,162531.9577,1,161.6891939,-21.71337216,229.8930181,20401.48427,20326.98829,20479.7007,20401.48427,-113.09409,20481.1344,20166.07408,31.0704662,-44.10602793
20420.58147,20640.06688,20444.61458,20625.9832,162301.4789,1,166.1905647,90.01724903,227.4329668,20435.51218,20355.464,20490.6917,20435.51218,85.32865,20492.77963,20209.28093,42.33144018,-14.21145856
20474.72818,20742.88347,20578.2203,20777.5127,161562.0128,1,179.9111935,170.0455936,222.9494099,20516.74636,20395.65911,20513.24327,20516.74636,321.66905,20516.70857,20257.22948,51.24525642,6.468528778
20622.32742,20996.96972,20696.13428,20901.15298,160204.2502,1,198.4737462,222.2554761,228.5126978,20631.17437,20443.80138,20544.59859,20631.17437,529.81116,20548.79856,20309.05294,57.07538878,-12.1373718
20833.19192,21247.99209,20801.75895,21002.79671,158327.9945,1,218.8635793,224.2897099,244.064158,20757.52252,20497.03903,20585.55215,20757.52252,673.78377,20586.3652,20363.00359,61.18470641,-23.56610024
21065.67672,21248.78591,20903.49452,21095.59472,156213.3771,1,239.7470382,178.7188325,251.2946745,20880.60806,20554.04434,20641.04617,20880.60806,724.5388,20628.69811,20416.67292,64.52390257,-14.71221314
21276.18833,21175.59298,21011.58792,21193.23582,153776.5566,1,261.1655962,143.4337295,245.0597021,20994.05859,20614.91972,20714.78538,20994.05859,713.06879,20678.696,20468.7496,67.67496326,-5.33493319
21417.89049,21294.98344,21136.4973,21310.19174,150937.5503,1,284.3000886,137.2882011,238.8758762,21100.59439,20681.1361,20808.67038,21100.59439,684.20854,20742.8241,20519.33987,70.99791737,1.398529478
